transaction_id,user_id,mechanic_id,service_type,time_of_request,time_taken,cost,user_feedback
txn_307,user_2553,mech_310,General Service,2024-05-07 17:06:54,32,2363.39,3.1
txn_308,user_1161,mech_398,Oil Change,2024-03-27 17:06:54,75,3389.12,4.8
txn_309,user_525,mech_343,AC Service,2025-02-07 17:06:54,35,2098.68,4.9
txn_310,user_970,mech_447,Suspension Fix,2024-10-26 17:06:54,166,2416.01,3.8
txn_311,user_2247,mech_219,Oil Change,2024-07-28 17:06:54,61,2862.63,4.8
txn_312,user_2343,mech_285,General Service,2024-12-14 17:06:54,33,3587.85,4.5
txn_313,user_1079,mech_146,General Service,2025-02-05 17:06:54,154,4986.28,3.1
txn_314,user_2013,mech_78,Tire Replacement,2024-11-26 17:06:54,152,2952.06,4.1
txn_315,user_2970,mech_390,Engine Repair,2024-08-04 17:06:54,165,2463.37,3.3
txn_316,user_686,mech_167,Wheel Alignment,2024-08-02 17:06:54,34,1018.27,4.4
txn_317,user_491,mech_112,Tire Replacement,2024-12-18 17:06:54,167,1218.85,4.3
txn_318,user_1501,mech_436,Brake Repair,2024-11-21 17:06:54,90,2028.16,3.9
txn_319,user_2149,mech_451,Transmission Repair,2024-06-20 17:06:54,90,3059.01,4.9
txn_320,user_1426,mech_57,General Service,2024-04-30 17:06:54,53,1944.93,4.5
txn_321,user_1483,mech_204,Oil Change,2024-06-28 17:06:54,49,3700.69,3.9
txn_322,user_305,mech_349,Engine Repair,2024-07-17 17:06:54,37,1428.78,4.7
txn_323,user_1938,mech_187,Tire Replacement,2024-10-10 17:06:54,135,918.07,3.0
txn_324,user_1021,mech_353,Suspension Fix,2024-06-17 17:06:54,90,2515.33,3.9
txn_325,user_1833,mech_335,Engine Repair,2024-04-20 17:06:54,82,576.79,4.6
txn_326,user_2414,mech_247,Wheel Alignment,2025-03-23 17:06:54,58,4700.37,3.8
txn_327,user_2024,mech_439,Wheel Alignment,2025-02-23 17:06:54,118,690.15,4.5
txn_328,user_990,mech_54,Transmission Repair,2024-11-07 17:06:54,91,4996.02,4.0
txn_329,user_2191,mech_64,Oil Change,2024-10-27 17:06:54,87,2165.85,4.9
txn_330,user_10,mech_230,Oil Change,2024-11-03 17:06:54,81,2472.07,3.8
txn_331,user_2625,mech_420,Tire Replacement,2025-02-08 17:06:54,76,3161.24,4.8
txn_332,user_797,mech_101,Transmission Repair,2024-09-29 17:06:54,33,1070.89,3.8
txn_333,user_1165,mech_265,Battery Change,2024-10-12 17:06:54,173,999.15,3.6
txn_334,user_435,mech_211,AC Service,2025-02-09 17:06:54,121,933.6,4.4
txn_335,user_446,mech_11,Suspension Fix,2024-08-26 17:06:54,88,2481.26,4.5
txn_336,user_2478,mech_89,Oil Change,2024-12-15 17:06:54,87,1924.29,3.7
txn_337,user_2527,mech_232,AC Service,2024-04-30 17:06:54,33,2196.84,3.8
txn_338,user_1766,mech_454,Oil Change,2024-11-29 17:06:54,149,1866.29,3.4
txn_339,user_2495,mech_10,Brake Repair,2024-09-08 17:06:54,70,2765.9,4.7
txn_340,user_1865,mech_297,Battery Change,2024-08-23 17:06:54,52,1615.39,3.9
txn_341,user_1589,mech_274,Suspension Fix,2024-08-13 17:06:54,163,1470.76,3.4
txn_342,user_2137,mech_476,Transmission Repair,2024-05-09 17:06:54,85,1437.9,3.1
txn_343,user_952,mech_404,Oil Change,2025-03-21 17:06:54,52,3330.68,4.6
txn_344,user_2850,mech_124,Wheel Alignment,2024-06-02 17:06:54,127,1079.86,4.7
txn_345,user_2240,mech_108,General Service,2024-07-16 17:06:54,80,2674.33,3.2
txn_346,user_233,mech_239,Suspension Fix,2025-03-17 17:06:54,167,1998.9,4.2
txn_347,user_775,mech_497,Oil Change,2024-07-02 17:06:54,68,1264.17,4.9
txn_348,user_1182,mech_481,Brake Repair,2024-09-09 17:06:54,63,2592.64,3.9
txn_349,user_2853,mech_369,Battery Change,2024-08-02 17:06:54,99,2216.62,3.9
txn_350,user_844,mech_222,Suspension Fix,2024-12-10 17:06:54,66,2934.52,4.8
txn_351,user_165,mech_140,Oil Change,2024-05-27 17:06:54,171,2382.86,4.8
txn_352,user_1433,mech_459,Transmission Repair,2025-01-26 17:06:54,49,1055.46,4.6
txn_353,user_2302,mech_84,Battery Change,2024-11-30 17:06:54,111,3142.14,3.4
txn_354,user_404,mech_282,Wheel Alignment,2025-02-08 17:06:54,158,4012.42,3.5
txn_355,user_802,mech_457,Engine Repair,2024-10-25 17:06:54,180,2275.29,4.0
txn_356,user_428,mech_132,General Service,2024-06-18 17:06:54,72,1357.74,4.9
txn_357,user_2369,mech_223,AC Service,2024-10-26 17:06:54,139,2064.87,3.7
txn_358,user_1094,mech_426,Brake Repair,2024-04-08 17:06:54,94,2646.42,4.6
txn_359,user_154,mech_244,Oil Change,2024-11-02 17:06:54,91,2727.29,3.5
txn_360,user_2684,mech_479,Suspension Fix,2025-03-15 17:06:54,168,1055.26,3.1
txn_361,user_740,mech_491,Battery Change,2024-11-07 17:06:54,123,3388.89,3.1
txn_362,user_1427,mech_163,Tire Replacement,2024-06-14 17:06:54,33,1333.67,4.8
txn_363,user_1924,mech_235,Tire Replacement,2025-02-08 17:06:54,60,3328.47,3.2
txn_364,user_827,mech_451,AC Service,2024-05-20 17:06:54,61,1811.2,3.7
txn_365,user_2529,mech_342,Engine Repair,2024-07-28 17:06:54,119,3505.3,3.9
txn_366,user_800,mech_222,Tire Replacement,2024-08-25 17:06:54,135,2517.14,3.6
txn_367,user_1290,mech_85,Brake Repair,2024-05-11 17:06:54,48,4829.02,4.9
txn_368,user_2026,mech_460,Suspension Fix,2024-05-10 17:06:54,124,3368.47,4.1
txn_369,user_1757,mech_153,Wheel Alignment,2025-03-09 17:06:54,178,716.27,4.7
txn_370,user_2005,mech_404,Brake Repair,2025-02-07 17:06:54,139,4952.86,5.0
txn_371,user_1479,mech_463,Wheel Alignment,2024-06-30 17:06:54,34,1083.58,3.7
txn_372,user_2614,mech_223,Transmission Repair,2024-03-30 17:06:54,31,3298.3,4.7
txn_373,user_49,mech_487,General Service,2024-10-02 17:06:54,175,3584.76,3.3
txn_374,user_2013,mech_283,Wheel Alignment,2024-07-09 17:06:54,133,3725.12,4.6
txn_375,user_200,mech_89,Engine Repair,2024-06-19 17:06:54,103,2932.55,3.2
txn_376,user_1207,mech_274,AC Service,2024-10-01 17:06:54,101,1323.09,3.1
txn_377,user_2305,mech_431,AC Service,2024-10-20 17:06:54,109,2443.91,4.5
txn_378,user_1904,mech_243,Battery Change,2025-02-07 17:06:54,174,1762.51,4.4
txn_379,user_2310,mech_92,AC Service,2024-09-07 17:06:54,102,1798.86,3.1
txn_380,user_869,mech_474,AC Service,2024-10-19 17:06:54,63,2992.0,3.5
txn_381,user_2342,mech_440,Tire Replacement,2024-12-28 17:06:54,134,1757.75,4.1
txn_382,user_1485,mech_200,Wheel Alignment,2024-05-29 17:06:54,137,3979.29,4.9
txn_383,user_1291,mech_306,Transmission Repair,2024-11-14 17:06:54,112,3405.92,3.9
txn_384,user_2897,mech_43,General Service,2024-09-18 17:06:54,110,1202.6,3.5
txn_385,user_1782,mech_337,AC Service,2024-07-12 17:06:54,159,1945.0,4.1
txn_386,user_0,mech_492,AC Service,2024-11-27 17:06:54,161,1503.15,3.8
txn_387,user_345,mech_78,Transmission Repair,2024-11-11 17:06:54,169,3212.52,3.4
txn_388,user_1520,mech_183,AC Service,2024-07-12 17:06:54,137,4983.4,3.9
txn_389,user_2107,mech_268,Tire Replacement,2025-03-12 17:06:54,129,4724.45,4.3
txn_390,user_567,mech_345,Brake Repair,2025-02-24 17:06:54,164,1957.59,4.9
txn_391,user_1432,mech_288,Suspension Fix,2024-06-08 17:06:54,82,4208.41,4.1
txn_392,user_2093,mech_468,Tire Replacement,2024-03-26 17:06:54,103,3129.96,5.0
txn_393,user_719,mech_313,Transmission Repair,2024-05-05 17:06:54,162,2848.89,3.3
txn_394,user_1880,mech_2,Brake Repair,2024-07-13 17:06:54,64,1338.1,3.5
txn_395,user_1026,mech_339,General Service,2024-08-26 17:06:54,92,1965.44,3.2
txn_396,user_2957,mech_68,Wheel Alignment,2025-03-23 17:06:54,109,1976.1,4.3
txn_397,user_234,mech_363,AC Service,2024-08-06 17:06:54,118,1539.63,4.7
txn_398,user_549,mech_225,Engine Repair,2024-06-25 17:06:54,61,3759.71,3.6
txn_399,user_192,mech_260,Battery Change,2024-11-12 17:06:54,107,3918.49,4.5
txn_400,user_1861,mech_443,Engine Repair,2024-11-01 17:06:54,99,1447.51,3.7
txn_401,user_424,mech_422,AC Service,2024-12-16 17:06:54,106,3313.7,4.2
txn_402,user_264,mech_340,General Service,2024-10-03 17:06:54,116,1640.24,4.1
txn_403,user_2996,mech_464,Tire Replacement,2025-01-25 17:06:54,70,1840.48,4.2
txn_404,user_1869,mech_76,Engine Repair,2024-06-11 17:06:54,146,3071.74,3.8
txn_405,user_1588,mech_193,Engine Repair,2024-05-29 17:06:54,122,3988.99,4.1
txn_406,user_123,mech_250,Oil Change,2024-12-09 17:06:54,56,2017.47,4.7
txn_407,user_2081,mech_131,Brake Repair,2024-11-24 17:06:54,93,3550.56,3.3
txn_408,user_2484,mech_344,Battery Change,2024-12-17 17:06:54,177,1907.77,3.5
txn_409,user_1913,mech_355,Suspension Fix,2024-08-07 17:06:54,104,4767.21,4.1
txn_410,user_613,mech_358,Oil Change,2024-12-22 17:06:54,98,4200.33,3.8
txn_411,user_1900,mech_495,Oil Change,2024-08-28 17:06:54,103,2303.37,4.5
txn_412,user_2815,mech_289,Engine Repair,2024-09-15 17:06:54,104,4396.29,4.4
txn_413,user_2933,mech_50,Oil Change,2024-08-24 17:06:54,152,846.78,4.7
txn_414,user_75,mech_193,Oil Change,2024-05-27 17:06:54,67,1554.73,4.3
txn_415,user_2668,mech_48,Brake Repair,2024-10-21 17:06:54,135,1310.66,4.3
txn_416,user_1680,mech_380,Engine Repair,2024-09-16 17:06:54,146,997.03,4.4
txn_417,user_2818,mech_266,General Service,2024-12-28 17:06:54,127,2422.96,3.3
txn_418,user_2396,mech_492,Wheel Alignment,2024-07-02 17:06:54,38,3798.22,3.9
txn_419,user_2549,mech_301,Tire Replacement,2024-11-19 17:06:54,85,791.68,3.7
txn_420,user_1847,mech_433,General Service,2025-01-11 17:06:54,45,4621.76,4.4
txn_421,user_2380,mech_56,Tire Replacement,2025-03-03 17:06:54,48,801.92,4.8
txn_422,user_2987,mech_402,General Service,2025-01-12 17:06:54,169,3142.12,3.4
txn_423,user_637,mech_34,Brake Repair,2024-08-03 17:06:54,164,3163.05,3.4
txn_424,user_477,mech_145,Oil Change,2024-07-07 17:06:54,90,3687.62,4.2
txn_425,user_1844,mech_37,Suspension Fix,2024-09-06 17:06:54,157,3599.43,3.7
txn_426,user_2230,mech_262,Oil Change,2024-08-12 17:06:54,123,670.52,4.3
txn_427,user_2613,mech_344,Transmission Repair,2024-11-19 17:06:54,88,3250.28,4.0
txn_428,user_1838,mech_268,Transmission Repair,2024-09-09 17:06:54,126,3756.37,3.2
txn_429,user_2490,mech_360,Suspension Fix,2025-02-01 17:06:54,63,4586.09,4.6
txn_430,user_1726,mech_140,Transmission Repair,2024-06-19 17:06:54,102,4409.73,4.3
txn_431,user_2863,mech_36,Suspension Fix,2024-12-10 17:06:54,151,1817.85,4.4
txn_432,user_1054,mech_66,Tire Replacement,2025-01-15 17:06:54,136,4407.89,4.9
txn_433,user_1741,mech_152,Transmission Repair,2024-12-21 17:06:54,178,1352.02,3.0
txn_434,user_57,mech_422,AC Service,2024-04-13 17:06:54,36,3367.26,4.8
txn_435,user_1860,mech_84,Brake Repair,2025-01-16 17:06:54,64,1184.44,3.0
txn_436,user_1185,mech_128,AC Service,2024-05-30 17:06:54,99,2202.26,5.0
txn_437,user_1200,mech_119,Wheel Alignment,2024-09-21 17:06:54,122,4623.52,4.6
txn_438,user_2360,mech_233,General Service,2024-12-05 17:06:54,34,3646.62,3.3
txn_439,user_1290,mech_447,Suspension Fix,2024-06-30 17:06:54,170,1239.04,4.8
txn_440,user_1735,mech_58,Engine Repair,2025-03-08 17:06:54,180,2771.54,4.3
txn_441,user_1059,mech_283,Suspension Fix,2024-10-22 17:06:54,84,1838.07,3.0
txn_442,user_2407,mech_108,Brake Repair,2024-06-22 17:06:54,67,1579.47,4.4
txn_443,user_119,mech_63,Engine Repair,2024-08-24 17:06:54,42,3992.88,3.6
txn_444,user_664,mech_359,General Service,2024-07-28 17:06:54,160,3871.14,3.4
txn_445,user_2441,mech_499,Wheel Alignment,2024-10-28 17:06:54,118,1925.92,3.6
txn_446,user_1051,mech_66,Tire Replacement,2024-05-20 17:06:54,137,4943.41,4.6
txn_447,user_2302,mech_181,Oil Change,2024-11-26 17:06:54,37,2437.05,4.2
txn_448,user_2199,mech_338,Oil Change,2024-08-14 17:06:54,81,4100.86,3.3
txn_449,user_731,mech_103,Suspension Fix,2025-03-22 17:06:54,96,4079.87,3.6
txn_450,user_1088,mech_171,Engine Repair,2025-01-08 17:06:54,135,1983.91,4.4
txn_451,user_821,mech_363,Brake Repair,2024-05-19 17:06:54,155,2778.77,3.8
txn_452,user_2880,mech_467,Wheel Alignment,2024-09-14 17:06:54,149,3574.12,4.5
txn_453,user_1395,mech_23,Transmission Repair,2024-06-10 17:06:54,34,2209.05,4.8
txn_454,user_2339,mech_395,Suspension Fix,2024-07-10 17:06:54,43,2020.85,4.1
txn_455,user_2396,mech_145,General Service,2024-11-20 17:06:54,136,3783.25,4.0
txn_456,user_1791,mech_0,General Service,2025-01-01 17:06:54,157,1802.2,4.6
txn_457,user_2989,mech_351,Tire Replacement,2024-04-30 17:06:54,93,2458.2,3.4
txn_458,user_1845,mech_234,Wheel Alignment,2024-12-11 17:06:54,82,3569.36,4.2
txn_459,user_2515,mech_104,Engine Repair,2025-01-24 17:06:54,122,2077.92,4.0
txn_460,user_1942,mech_207,Suspension Fix,2024-10-28 17:06:54,166,3365.17,4.6
txn_461,user_577,mech_38,Brake Repair,2025-02-20 17:06:54,90,2496.01,4.3
txn_462,user_1644,mech_86,AC Service,2024-04-22 17:06:54,180,2808.69,3.8
txn_463,user_1856,mech_82,General Service,2024-06-23 17:06:54,57,4386.32,3.4
txn_464,user_971,mech_324,Brake Repair,2024-06-03 17:06:54,125,2993.4,3.8
txn_465,user_1225,mech_328,Oil Change,2025-01-17 17:06:54,125,4377.75,3.0
txn_466,user_1322,mech_200,Battery Change,2024-09-02 17:06:54,149,2473.89,4.3
txn_467,user_1466,mech_318,Suspension Fix,2024-03-30 17:06:54,128,4100.71,3.4
txn_468,user_1669,mech_322,Transmission Repair,2024-11-22 17:06:54,165,4056.93,3.2
txn_469,user_751,mech_243,Brake Repair,2024-08-07 17:06:54,38,4754.58,4.9
txn_470,user_2141,mech_484,Brake Repair,2024-05-02 17:06:54,178,4571.23,3.9
txn_471,user_1950,mech_461,Engine Repair,2024-08-11 17:06:54,35,4309.51,4.1
txn_472,user_531,mech_29,Suspension Fix,2024-09-03 17:06:54,130,1143.11,4.6
txn_473,user_2517,mech_204,Battery Change,2025-01-27 17:06:54,58,558.64,4.6
txn_474,user_653,mech_200,AC Service,2024-06-24 17:06:54,73,3513.06,3.0
txn_475,user_973,mech_182,Engine Repair,2024-05-29 17:06:54,103,3725.27,4.5
txn_476,user_2696,mech_343,Transmission Repair,2024-04-04 17:06:54,111,4537.33,3.8
txn_477,user_2246,mech_495,Wheel Alignment,2024-04-29 17:06:54,53,4324.59,4.5
txn_478,user_1707,mech_43,Tire Replacement,2025-01-11 17:06:54,70,1538.82,3.1
txn_479,user_1081,mech_167,Brake Repair,2024-10-23 17:06:54,102,1482.43,3.0
txn_480,user_2700,mech_74,Oil Change,2024-10-05 17:06:54,171,1182.55,4.8
txn_481,user_366,mech_16,Suspension Fix,2024-06-26 17:06:54,105,1864.36,3.2
txn_482,user_1104,mech_190,General Service,2024-06-14 17:06:54,72,1209.13,3.9
txn_483,user_19,mech_202,Suspension Fix,2025-03-03 17:06:54,171,1985.2,3.3
txn_484,user_2201,mech_300,Tire Replacement,2024-07-09 17:06:54,42,4883.71,5.0
txn_485,user_164,mech_353,Suspension Fix,2024-08-11 17:06:54,48,1839.49,4.0
txn_486,user_2521,mech_223,Wheel Alignment,2024-09-23 17:06:54,170,4512.22,4.9
txn_487,user_1625,mech_489,Oil Change,2024-10-20 17:06:54,76,4987.0,3.2
txn_488,user_2240,mech_293,Battery Change,2024-10-28 17:06:54,51,1614.68,4.6
txn_489,user_1216,mech_184,Wheel Alignment,2024-09-13 17:06:54,43,3994.45,3.3
txn_490,user_569,mech_202,AC Service,2024-09-10 17:06:54,49,1482.29,3.7
txn_491,user_2471,mech_215,Transmission Repair,2024-04-09 17:06:54,59,1295.59,3.4
txn_492,user_2676,mech_3,Oil Change,2024-12-23 17:06:54,152,661.58,4.0
txn_493,user_2906,mech_176,Tire Replacement,2024-08-22 17:06:54,158,781.13,4.4
txn_494,user_2480,mech_64,Wheel Alignment,2024-11-07 17:06:54,180,3102.5,3.1
txn_495,user_449,mech_469,Oil Change,2025-01-22 17:06:54,109,4894.54,3.5
txn_496,user_1457,mech_372,Transmission Repair,2024-08-02 17:06:54,42,2127.01,3.8
txn_497,user_1685,mech_474,AC Service,2024-08-03 17:06:54,59,4603.52,3.6
txn_498,user_304,mech_478,Suspension Fix,2024-12-30 17:06:54,110,4090.39,5.0
txn_499,user_841,mech_218,Suspension Fix,2025-01-10 17:06:54,59,3861.8,3.9
txn_500,user_2860,mech_212,General Service,2024-11-28 17:06:54,168,1015.46,3.3
txn_501,user_2717,mech_268,Tire Replacement,2025-03-18 17:06:54,71,1134.85,3.2
txn_502,user_1458,mech_112,Tire Replacement,2024-07-13 17:06:54,134,2872.96,4.2
txn_503,user_1108,mech_64,Oil Change,2024-07-06 17:06:54,167,4359.11,4.0
txn_504,user_78,mech_334,Battery Change,2025-01-24 17:06:54,126,2119.48,4.7
txn_505,user_1230,mech_449,Battery Change,2024-10-29 17:06:54,49,780.86,3.2
txn_506,user_563,mech_191,General Service,2024-04-09 17:06:54,80,2151.71,3.2
txn_507,user_757,mech_479,Suspension Fix,2024-09-19 17:06:54,101,1171.77,4.1
txn_508,user_653,mech_381,Brake Repair,2024-06-29 17:06:54,143,3655.73,4.1
txn_509,user_411,mech_384,Battery Change,2025-01-30 17:06:54,100,920.85,4.5
txn_510,user_2513,mech_417,Engine Repair,2024-03-24 17:06:54,130,3303.62,4.1
txn_511,user_60,mech_90,Brake Repair,2024-10-16 17:06:54,100,2326.3,3.8
txn_512,user_1332,mech_175,Oil Change,2024-04-19 17:06:54,175,3012.13,3.7
txn_513,user_2378,mech_372,AC Service,2024-06-16 17:06:54,56,1311.97,3.1
txn_514,user_1411,mech_263,Battery Change,2024-04-22 17:06:54,107,3848.03,3.0
txn_515,user_479,mech_434,Brake Repair,2024-09-23 17:06:54,47,3726.89,3.7
txn_516,user_2328,mech_399,General Service,2024-08-07 17:06:54,120,4721.08,3.4
txn_517,user_1749,mech_178,Battery Change,2024-09-11 17:06:54,144,3092.15,4.9
txn_518,user_884,mech_388,Brake Repair,2024-04-12 17:06:54,64,1525.6,5.0
txn_519,user_448,mech_158,Transmission Repair,2024-04-23 17:06:54,166,1127.38,3.4
txn_520,user_215,mech_332,Oil Change,2025-01-02 17:06:54,41,3710.24,4.0
txn_521,user_2288,mech_166,Suspension Fix,2024-05-07 17:06:54,136,4549.52,3.6
txn_522,user_2341,mech_403,Brake Repair,2024-11-22 17:06:54,157,2275.85,3.2
txn_523,user_1140,mech_150,Engine Repair,2024-12-15 17:06:54,126,4902.96,3.5
txn_524,user_2427,mech_213,Suspension Fix,2024-12-31 17:06:54,41,3665.1,4.1
txn_525,user_1199,mech_191,Wheel Alignment,2024-12-23 17:06:54,129,1887.87,4.5
txn_526,user_2263,mech_157,Transmission Repair,2025-02-01 17:06:54,45,3540.58,4.3
txn_527,user_762,mech_152,Brake Repair,2025-03-14 17:06:54,32,4324.46,4.4
txn_528,user_1772,mech_141,General Service,2025-02-20 17:06:54,124,4164.29,4.7
txn_529,user_257,mech_4,Suspension Fix,2024-06-27 17:06:54,114,1362.09,4.0
txn_530,user_2770,mech_16,Tire Replacement,2025-02-09 17:06:54,57,4859.6,3.5
txn_531,user_119,mech_299,Engine Repair,2024-06-03 17:06:54,58,4362.68,4.6
txn_532,user_803,mech_393,Suspension Fix,2024-04-28 17:06:54,37,3349.01,3.8
txn_533,user_2131,mech_206,Transmission Repair,2025-03-12 17:06:54,48,1832.05,5.0
txn_534,user_538,mech_380,AC Service,2024-07-26 17:06:54,140,2775.11,3.3
txn_535,user_1964,mech_113,Brake Repair,2024-07-03 17:06:54,174,3209.24,4.2
txn_536,user_309,mech_248,Battery Change,2025-01-10 17:06:54,157,944.03,3.7
txn_537,user_5,mech_292,Wheel Alignment,2025-03-21 17:06:54,126,2355.54,3.6
txn_538,user_2279,mech_289,Suspension Fix,2024-08-28 17:06:54,114,4234.13,4.3
txn_539,user_637,mech_47,Suspension Fix,2024-05-17 17:06:54,43,1700.84,4.3
txn_540,user_614,mech_376,Wheel Alignment,2024-11-28 17:06:54,179,3060.61,4.1
txn_541,user_2759,mech_20,Engine Repair,2025-02-03 17:06:54,91,975.21,4.4
txn_542,user_622,mech_146,AC Service,2024-07-06 17:06:54,69,2383.73,3.5
txn_543,user_879,mech_471,Oil Change,2024-04-08 17:06:54,95,688.51,3.8
txn_544,user_146,mech_26,Suspension Fix,2024-11-17 17:06:54,168,1953.01,4.8
txn_545,user_626,mech_75,Transmission Repair,2024-04-12 17:06:54,116,4041.25,3.5
txn_546,user_169,mech_421,Suspension Fix,2024-05-11 17:06:54,130,3904.87,4.8
txn_547,user_1718,mech_55,AC Service,2025-02-27 17:06:54,93,3411.96,3.1
txn_548,user_640,mech_387,Engine Repair,2024-07-23 17:06:54,75,2459.48,3.5
txn_549,user_1510,mech_136,Battery Change,2024-04-06 17:06:54,172,1346.49,3.6
txn_550,user_2496,mech_16,Wheel Alignment,2025-01-01 17:06:54,100,2580.92,3.5
txn_551,user_1854,mech_39,Battery Change,2024-08-20 17:06:54,51,3748.07,3.3
txn_552,user_425,mech_127,General Service,2025-01-01 17:06:54,63,621.29,4.8
txn_553,user_1075,mech_193,Brake Repair,2025-02-22 17:06:54,60,4826.27,4.3
txn_554,user_2335,mech_296,Wheel Alignment,2025-01-30 17:06:54,125,1943.13,4.5
txn_555,user_2077,mech_415,Tire Replacement,2024-08-31 17:06:54,37,4127.79,3.1
txn_556,user_1622,mech_34,Engine Repair,2024-10-12 17:06:54,145,740.21,4.3
txn_557,user_2544,mech_344,Engine Repair,2024-05-16 17:06:54,84,3132.58,4.4
txn_558,user_1886,mech_32,Suspension Fix,2024-12-29 17:06:54,138,2390.05,3.3
txn_559,user_2694,mech_412,General Service,2024-09-30 17:06:54,67,2373.76,4.4
txn_560,user_2529,mech_133,Transmission Repair,2024-11-21 17:06:54,44,873.84,4.7
txn_561,user_2546,mech_120,Battery Change,2024-11-14 17:06:54,44,3390.98,3.8
txn_562,user_1320,mech_19,Transmission Repair,2024-05-29 17:06:54,62,2306.03,4.8
txn_563,user_2795,mech_261,Engine Repair,2025-03-12 17:06:54,171,3910.89,3.8
txn_564,user_1008,mech_69,Tire Replacement,2024-06-05 17:06:54,53,1561.05,3.6
txn_565,user_2489,mech_70,Transmission Repair,2025-02-02 17:06:54,93,1245.34,3.1
txn_566,user_1623,mech_156,Oil Change,2024-05-17 17:06:54,37,1349.77,4.8
txn_567,user_1691,mech_131,AC Service,2024-07-27 17:06:54,89,4505.66,3.6
txn_568,user_894,mech_306,Transmission Repair,2024-12-11 17:06:54,49,510.07,3.4
txn_569,user_1039,mech_145,Transmission Repair,2024-06-17 17:06:54,168,4489.51,3.2
txn_570,user_1152,mech_183,Wheel Alignment,2024-10-10 17:06:54,37,2205.97,3.7
txn_571,user_1542,mech_253,Engine Repair,2024-08-26 17:06:54,109,1699.61,3.4
txn_572,user_1536,mech_50,General Service,2025-02-22 17:06:54,91,944.14,4.7
txn_573,user_2542,mech_378,Brake Repair,2024-09-23 17:06:54,39,3127.52,4.4
txn_574,user_992,mech_315,AC Service,2025-02-24 17:06:54,140,3961.82,4.8
txn_575,user_2225,mech_109,Suspension Fix,2024-08-10 17:06:54,145,1069.01,4.0
txn_576,user_775,mech_324,Battery Change,2024-07-25 17:06:54,92,977.44,3.9
txn_577,user_910,mech_108,Wheel Alignment,2024-12-13 17:06:54,156,4486.89,3.6
txn_578,user_2035,mech_367,Battery Change,2024-09-27 17:06:54,55,2581.7,4.4
txn_579,user_2456,mech_366,General Service,2024-12-23 17:06:54,119,3135.31,4.0
txn_580,user_1365,mech_122,Wheel Alignment,2025-01-04 17:06:54,148,1969.39,4.5
txn_581,user_2152,mech_275,General Service,2024-12-27 17:06:54,95,3614.19,3.2
txn_582,user_1625,mech_251,Tire Replacement,2024-11-25 17:06:54,101,3713.6,4.3
txn_583,user_103,mech_293,Tire Replacement,2024-08-25 17:06:54,113,3284.15,4.5
txn_584,user_1548,mech_310,Oil Change,2025-02-18 17:06:54,95,4875.98,4.0
txn_585,user_370,mech_190,Tire Replacement,2024-08-26 17:06:54,40,3044.85,3.8
txn_586,user_607,mech_292,General Service,2024-06-24 17:06:54,102,3268.67,4.9
txn_587,user_947,mech_259,Tire Replacement,2024-12-09 17:06:54,99,4499.62,3.4
txn_588,user_2532,mech_144,Brake Repair,2024-04-12 17:06:54,112,1058.04,4.8
